Line,Tag,Source,Path,Flags,File Number,Sequence Number,Size,Allocated Size,Creation Time,Modification Time,Access Time,Changed Time
167759,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/f/SENSES~1.EXE,ARCHIVE,69,0,245636,245760,2022-11-08T23:31:01.654004+00:00,2022-11-05T04:08:40+00:00,2022-11-08T23:38:50.234134+00:00,2022-11-08T23:38:54.085556+00:00
167760,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/f/SENSES~1.EXE,ARCHIVE,69,0,245636,245760,2022-11-08T23:31:01.654004+00:00,2022-11-05T04:08:40+00:00,2022-11-08T23:38:50.234134+00:00,2022-11-08T23:38:54.085556+00:00
167761,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SenseSampleUploader.exe,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167762,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167763,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167764,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167765,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,69,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167766,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167767,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167768,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,8589934608,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167769,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,0,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167770,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,69,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
167771,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5cbc7149011cd901a0030000b01ab415/amd64_windows-senseclient-service_31bf3856ad364e35_10.0.19041.2193_none_1cf8a79b445b01f7/r/SENSES~1.EXE,ARCHIVE,69,0,181940,184320,2022-11-08T23:31:01.649124+00:00,2022-11-05T04:08:32+00:00,2022-12-15T21:39:46.056508+00:00,2022-11-08T23:38:54.087508+00:00
